continentName,countryName,stateName,confirmedCount,curedCount,deadCount,updateTime
Europe,France,France,423,12,6,2020-03-05 20:13:22
Europe,UK,UK,115,8,1,2020-03-05 18:03:03
Europe,Spain,Spain,275,2,3,2020-03-05 19:43:03
Europe,Switzerland,Switzerland,114,3,1,2020-03-05 17:43:03
Europe,Sweden,Sweden,94,0,0,2020-03-05 18:03:03
Europe,Norway,Norway,87,0,0,2020-03-05 17:43:03
Europe,Netherlands,Netherlands,82,0,0,2020-03-05 14:23:03
Europe,Belgium,Belgium,50,1,0,2020-03-05 13:53:03
Europe,Austria,Austria,41,0,0,2020-03-05 17:53:02
Europe,Iceland,Iceland,34,0,0,2020-03-05 13:53:03
Europe,Greece,Greece,31,0,0,2020-03-05 14:23:03
Europe,Finland,Finland,12,1,0,2020-03-05 13:53:03
Europe,San Marino,San Marino,21,0,1,2020-03-05 13:53:03
Europe,Czech Republic,Czech Republic,12,0,0,2020-03-05 17:53:02
Europe,Portugal,Portugal,8,0,0,2020-03-05 13:53:03
Europe,Romania,Romania,6,1,0,2020-03-05 06:23:06
Europe,Russia,Russia,4,2,0,2020-03-05 13:53:03
Europe,Estonia,Estonia,3,0,0,2020-03-05 13:53:03
Europe,Hungary,Hungary,2,0,0,2020-03-05 17:13:27
Europe,Bosnia and Herzegovina,Bosnia and Herzegovina,2,0,0,2020-03-05 17:13:30
Europe,Slovenia,Slovenia,2,0,0,2020-03-05 17:13:30
North America,US,King County,51,1,10,2020-03-05 22:03:17
North America,Canada,Toronto,21,2,0,2020-03-05 17:53:03
North America,US,Santa Clara,20,1,0,2020-03-05 22:53:03
